Date,Open,High,Low,Close,Adj Close,Volume
2020-02-13,18.309999,18.799999,17.930000,18.500000,18.500000,15222400
2020-02-14,18.500000,18.650000,18.070000,18.160000,18.160000,2943100
2020-02-17,18.290001,18.420000,17.790001,18.100000,18.100000,2041900
2020-02-18,17.840000,18.299999,17.820000,18.299999,18.299999,412500
2020-02-19,18.400000,18.500000,18.260000,18.500000,18.500000,366500
2020-02-20,18.469999,18.500000,18.260000,18.410000,18.410000,386300
2020-02-21,18.440001,18.500000,17.770000,17.959999,17.959999,1045500
2020-02-26,null,null,null,null,null,null
2020-02-27,16.299999,16.420000,15.840000,16.129999,16.129999,907800
2020-02-28,15.800000,16.879999,15.090000,16.879999,16.879999,1883900
2020-03-02,16.639999,17.000000,15.900000,16.290001,16.290001,1029400
2020-03-03,16.170000,17.299999,15.960000,16.040001,16.040001,1339600
2020-03-04,16.299999,16.990000,16.100000,16.990000,16.990000,558300
2020-03-05,17.000000,17.299999,15.780000,16.049999,16.049999,461500
2020-03-06,15.110000,15.810000,14.650000,15.800000,15.800000,1676500
2020-03-09,14.960000,14.960000,12.160000,12.800000,12.800000,2170600
2020-03-10,13.440000,13.890000,12.170000,13.400000,13.400000,1932500
2020-03-11,13.180000,13.180000,11.060000,13.000000,13.000000,1242400
2020-03-12,11.470000,11.700000,9.020000,9.750000,9.750000,800900
2020-03-13,11.060000,11.390000,9.020000,10.880000,10.880000,1937300
2020-03-16,8.750000,9.340000,7.690000,7.690000,7.690000,836200
2020-03-17,7.960000,8.010000,7.000000,7.060000,7.060000,691900
2020-03-18,6.670000,6.670000,3.870000,5.010000,5.010000,776400
2020-03-19,4.900000,5.590000,3.680000,5.000000,5.000000,1076600
2020-03-20,5.610000,5.660000,5.000000,5.400000,5.400000,927400
2020-03-23,5.570000,5.890000,4.310000,4.310000,4.310000,552500
2020-03-24,4.640000,4.900000,4.210000,4.350000,4.350000,1370200
2020-03-25,4.500000,5.650000,4.350000,5.650000,5.650000,3324900
2020-03-26,6.000000,6.900000,5.700000,6.330000,6.330000,776600
2020-03-27,6.010000,6.690000,5.820000,6.410000,6.410000,842700
2020-03-30,6.510000,6.900000,6.120000,6.290000,6.290000,620500
2020-03-31,6.290000,6.290000,5.870000,6.180000,6.180000,735200
2020-04-01,6.000000,6.280000,5.450000,5.960000,5.960000,1516400
2020-04-02,6.200000,6.200000,5.340000,5.390000,5.390000,2942200
2020-04-03,5.500000,5.500000,4.750000,5.000000,5.000000,2418300
2020-04-06,5.300000,5.750000,5.240000,5.320000,5.320000,337900
2020-04-07,5.940000,5.940000,5.350000,5.450000,5.450000,215900
2020-04-08,5.450000,6.190000,5.400000,6.000000,6.000000,197400
2020-04-09,6.140000,6.990000,6.040000,6.430000,6.430000,571000
2020-04-13,6.780000,6.820000,6.400000,6.420000,6.420000,175700
2020-04-14,6.690000,6.890000,6.540000,6.650000,6.650000,160900
2020-04-15,6.450000,6.840000,6.310000,6.390000,6.390000,195200
