Date,Open,High,Low,Close,Adj Close,Volume
2000-01-05,5.700000,5.700000,5.400000,5.400000,1.014605,0
2000-01-06,5.800000,5.800000,5.200000,5.200000,0.977027,0
2000-01-07,5.700000,5.700000,5.400000,5.400000,1.014605,0
2000-01-10,6.000000,6.000000,5.400000,5.400000,1.014605,0
2000-01-11,5.980000,5.980000,5.400000,5.400000,1.014605,0
2000-01-12,6.000000,6.000000,5.400000,5.400000,1.014605,0
2000-01-13,5.700000,5.700000,5.400000,5.400000,1.014605,0
2000-01-14,5.700000,5.700000,5.400000,5.400000,1.014605,0
2000-01-17,5.700000,5.700000,5.400000,5.400000,1.014605,0
2000-01-18,5.700000,5.700000,5.400000,5.400000,1.014605,0
2000-01-19,0.712500,0.712500,0.712500,0.712500,0.133871,146400
2000-01-20,0.712500,0.712500,0.712500,0.712500,0.133871,368800
2000-01-21,5.790000,5.790000,5.400000,5.400000,1.014605,0
2000-01-24,5.790000,5.790000,5.400000,5.400000,1.014605,0
2000-01-25,5.400000,5.400000,5.400000,5.400000,1.014605,0
2000-01-26,5.790000,5.790000,5.400000,5.400000,1.014605,0
2000-01-27,0.675000,0.675000,0.675000,0.675000,0.126826,800
2000-01-28,0.675000,0.675000,0.675000,0.675000,0.126826,7200
2000-01-31,5.790000,5.790000,5.200000,5.200000,0.977027,0
2000-02-01,5.790000,5.790000,5.260000,5.260000,0.988300,0
2000-02-02,5.400000,5.400000,5.260000,5.260000,0.988300,0
2000-02-03,0.650000,0.650000,0.650000,0.650000,0.122128,104000
2000-02-04,0.650000,0.650000,0.650000,0.650000,0.122128,80000
2000-02-07,5.700000,5.700000,5.180000,5.180000,0.973269,0
2000-02-08,0.650000,0.650000,0.650000,0.650000,0.122128,56000
2000-02-09,5.700000,5.700000,5.180000,5.180000,0.973269,0
2000-02-10,5.690000,5.690000,5.180000,5.180000,0.973269,0
2000-02-11,5.690000,5.690000,5.180000,5.180000,0.973269,0
2000-02-14,0.647500,0.647500,0.631250,0.631250,0.118605,79200
2000-02-15,0.640000,0.650000,0.640000,0.650000,0.122128,40800
2000-02-16,5.500000,5.500000,5.000000,5.000000,0.939449,0
2000-02-17,0.650000,0.650000,0.650000,0.650000,0.122128,800
2000-02-18,5.400000,5.400000,5.000000,5.000000,0.939449,0
2000-02-21,5.500000,5.500000,5.000000,5.000000,0.939449,0
2000-02-22,5.500000,5.500000,5.000000,5.000000,0.939449,0
2000-02-23,5.500000,5.500000,5.050000,5.050000,0.948843,0
2000-02-24,5.500000,5.500000,5.000000,5.000000,0.939449,0
2000-02-25,0.637500,0.637500,0.637500,0.637500,0.119780,32000
2000-02-28,5.400000,5.400000,5.000000,5.000000,0.939449,0
2000-02-29,5.400000,5.400000,5.200000,5.200000,0.977027,0
2000-03-01,0.675000,0.675000,0.675000,0.675000,0.126826,24000
2000-03-02,0.662500,0.662500,0.662500,0.662500,0.124477,202400
2000-03-03,0.687500,0.711250,0.687500,0.711250,0.133637,15200
2000-03-06,5.690000,5.690000,5.690000,5.690000,1.069093,0
2000-03-07,5.690000,5.690000,5.690000,5.690000,1.069093,0
2000-03-08,5.500000,5.500000,5.000000,5.000000,0.939449,0
2000-03-09,0.687500,0.687500,0.687500,0.687500,0.129174,2400
2000-03-10,0.712500,0.712500,0.712500,0.712500,0.133871,40000
2000-03-13,0.712500,0.712500,0.712500,0.712500,0.133871,800
2000-03-14,0.687500,0.687500,0.675000,0.675000,0.126826,24000
2000-03-15,0.675000,0.675000,0.675000,0.675000,0.126826,800
2000-03-16,0.662500,0.662500,0.662500,0.662500,0.124477,15200
2000-03-17,5.500000,5.500000,5.300000,5.300000,0.995816,0
2000-03-20,0.662500,0.662500,0.662500,0.662500,0.124477,20000
2000-03-21,0.663750,0.681250,0.662500,0.681250,0.128000,132800
2000-03-22,5.800000,5.800000,5.300000,5.300000,0.995816,0
2000-03-23,0.662500,0.687500,0.662500,0.687500,0.129174,2400
2000-03-24,6.000000,6.000000,5.450000,5.450000,1.023999,0
2000-03-27,0.750000,0.750000,0.750000,0.750000,0.140917,8000
2000-03-28,0.787500,0.787500,0.787500,0.787500,0.147963,800
2000-03-29,0.762500,0.762500,0.731250,0.731250,0.137394,800000
2000-03-30,6.400000,6.400000,5.850000,5.850000,1.099155,0
2000-03-31,0.768750,0.768750,0.768750,0.768750,0.144440,8000
2000-04-03,0.750000,0.750000,0.750000,0.750000,0.140917,80000
2000-04-04,0.731250,0.731250,0.731250,0.731250,0.137394,56000
2000-04-05,6.200000,6.200000,5.650000,5.650000,1.061578,0
2000-04-06,0.762500,0.762500,0.762500,0.762500,0.143266,8000
2000-04-07,7.000000,7.000000,5.650000,5.650000,1.061578,0
2000-04-10,0.737500,0.737500,0.737500,0.737500,0.138569,184800
2000-04-11,0.731250,0.731250,0.731250,0.731250,0.137394,800
2000-04-12,0.768750,0.768750,0.768750,0.768750,0.144440,8000
2000-04-13,0.750000,0.750000,0.750000,0.750000,0.140917,24000
2000-04-14,0.706250,0.706250,0.706250,0.706250,0.132697,800
2000-04-17,0.671250,0.737500,0.671250,0.737500,0.138569,1600
2000-04-18,0.682500,0.682500,0.682500,0.682500,0.128235,10400
2000-04-19,0.746250,0.746250,0.746250,0.746250,0.140213,1600
2000-04-20,5.970000,5.970000,5.450000,5.450000,1.023999,0
2000-04-21,5.450000,5.450000,5.450000,5.450000,1.023999,0
2000-04-24,5.980000,5.980000,5.450000,5.450000,1.023999,0
2000-04-25,5.850000,5.850000,5.600000,5.600000,1.052183,0
2000-04-26,5.950000,5.950000,5.450000,5.450000,1.023999,0
2000-04-27,5.960000,5.960000,5.450000,5.450000,1.023999,0
2000-04-28,5.940000,5.940000,5.450000,5.450000,1.023999,0
2000-05-01,5.450000,5.450000,5.450000,5.450000,1.023999,0
2000-05-02,5.960000,5.960000,5.450000,5.450000,1.023999,0
2000-05-03,5.900000,5.900000,5.500000,5.500000,1.033394,0
2000-05-04,5.970000,5.970000,5.450000,5.450000,1.023999,0
2000-05-05,5.900000,5.900000,5.450000,5.450000,1.023999,0
2000-05-08,5.970000,5.970000,5.450000,5.450000,1.023999,0
2000-05-09,5.900000,5.900000,5.450000,5.450000,1.023999,0
2000-05-10,5.930000,5.930000,5.450000,5.450000,1.023999,0
2000-05-11,0.681250,0.741250,0.681250,0.741250,0.139273,7200
2000-05-12,0.662500,0.662500,0.662500,0.662500,0.124477,800
2000-05-15,5.500000,5.500000,5.000000,5.000000,0.939449,0
2000-05-16,5.300000,5.300000,5.000000,5.000000,0.939449,0
2000-05-17,5.450000,5.450000,5.000000,5.000000,0.939449,0
2000-05-18,5.700000,5.700000,5.000000,5.000000,0.939449,0
2000-05-19,7.000000,7.000000,5.000000,5.000000,0.939449,0
2000-05-22,0.625000,0.625000,0.625000,0.625000,0.117431,800
2000-05-23,5.480000,5.480000,4.850000,4.850000,0.911266,0
2000-05-24,5.300000,5.300000,4.850000,4.850000,0.911266,0
2000-05-25,5.300000,5.300000,4.850000,4.850000,0.911266,0
2000-05-26,0.606250,0.606250,0.606250,0.606250,0.113908,800
2000-05-29,0.625000,0.625000,0.625000,0.625000,0.117431,800
2000-05-30,0.662500,0.662500,0.662500,0.662500,0.124477,800
2000-05-31,0.686250,0.686250,0.686250,0.686250,0.128939,800
2000-06-01,5.400000,5.400000,4.600000,4.600000,0.864293,0
2000-06-02,5.390000,5.390000,4.600000,4.600000,0.864293,0
2000-06-05,5.490000,5.490000,5.000000,5.000000,0.939449,0
2000-06-06,5.000000,5.000000,5.000000,5.000000,0.939449,0
2000-06-07,0.623750,0.623750,0.623750,0.623750,0.117196,440000
